Numot,Season,game_id,host_lat,host_long,host_site,season,team1_id,team1_score,team2_id,team2_score,team1_seed,team1_lat,team1_long,team1_teamname,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team1_ap_preseason,team1_ap_final,team1_coaches_preseason,team1_coaches_before_final,team1_rpi_rating,team1_coach_id,team1_coach_name,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team2_seed,team2_lat,team2_long,team2_teamname,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team2_ap_preseason,team2_ap_final,team2_coaches_preseason,team2_coaches_before_final,team2_rpi_rating,team2_coach_id,team2_coach_name,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,result
0,2008,2008-1314-1257,35.2269,-80.8433,Charlotte,2008,1314,83,1257,73,1,35.912165,-79.050969,North Carolina,52.1169,37.2414,75.6923,10.5006,47.8022,32.6291,66.7707,9.8286,22.6209,34.2169,51.92,50.3299,0.1069,0.1042,75.893,74.4187,115.3951,118.7927,94.9042,93.24,1,1,1,5,0.564,roy-williams-1,Roy Williams,4,18,2,11,1,5,556,32,133,32,2,32,2,3,38.215752,-85.758843,Louisville,53.528,34.9614,64.7139,13.5632,43.1418,30.4473,68.2635,7.6237,38.6872,34.6847,58.1545,57.1059,0.1192,0.0866,66.9964,67.2716,106.4896,109.7418,90.9409,89.0068,6,13,6,,0.567,rick-pitino-1,Rick Pitino,4,12,1,7,1,5,518,66,190,24,8,24,8,1
0,2008,2008-1417-1462,33.45,-112.0667,Phoenix,2008,1417,76,1462,57,1,34.068892,-118.443901,UCLA,52.2193,34.7009,73.6375,10.8564,45.381,32.9181,68.4512,6.7885,27.6334,27.4817,54.4367,50.4662,0.1123,0.0763,64.9982,65.5595,113.7163,116.1109,91.7343,89.3351,2,3,2,6,0.585,ben-howland-1,Ben Howland,3,6,2,4,2,2,288,44,145,31,3,31,3,3,39.149291,-84.477648,Xavier,52.2782,39.0582,74.8804,9.6749,45.2012,33.558,67.7116,11.1111,36.594,36.4798,60.2564,58.8235,0.0853,0.1002,65.2053,65.3226,115.1371,113.1885,95.6813,94.1568,,12,,13,0.57,sean-miller-1,Sean Miller,2,2,0,0,0,0,90,38,38,27,6,27,6,1
0,2008,2008-1242-1314,29.41667,-98.5,San Antonio,2008,1242,84,1314,66,1,38.957351,-95.24587,Kansas,55.3672,39.697,70.696,16.7407,41.1852,32.8162,68.1885,6.3402,29.2943,38.2998,61.1014,52.7076,0.1299,0.0914,68.7223,68.8982,117.8681,120.8601,89.5929,89.7916,4,4,4,3,0.489,bill-self-1,Bill Self,4,9,2,5,0,0,343,32,137,31,3,31,3,1,35.912165,-79.050969,North Carolina,52.1169,37.2414,75.6923,10.5006,47.8022,32.6291,66.7707,9.8286,22.6209,34.2169,51.92,50.3299,0.1069,0.1042,75.893,74.4187,115.3951,118.7927,94.9042,93.24,1,1,1,5,0.564,roy-williams-1,Roy Williams,4,18,2,11,1,5,556,32,133,32,2,32,2,1
0,2008,2008-1272-1417,29.41667,-98.5,San Antonio,2008,1272,78,1417,63,1,35.115864,-89.993508,Memphis,52.9597,34.9133,61.3522,14.9877,42.6904,30.1829,68,8.2494,35.2629,28.7215,55.7305,49.1601,0.1198,0.0825,70.4858,69.7446,112.8163,111.949,85.7181,85.856,3,2,3,1,0.591,john-calipari-1,John Calipari,4,9,2,5,0,1,407,64,135,33,1,33,1,1,34.068892,-118.443901,UCLA,52.2193,34.7009,73.6375,10.8564,45.381,32.9181,68.4512,6.7885,27.6334,27.4817,54.4367,50.4662,0.1123,0.0763,64.9982,65.5595,113.7163,116.1109,91.7343,89.3351,2,3,2,6,0.585,ben-howland-1,Ben Howland,3,6,2,4,2,2,288,44,145,31,3,31,3,1
0,2009,2009-1181-1127,36.08,-79.8194,Greensboro,2009,1181,86,1127,62,2,36.00159,-78.94226,Duke,49.5077,34.8564,72.7876,9.456,46.7617,33.8262,68.9335,10.1969,35.0091,25.9472,50.4634,42.8729,0.1206,0.0809,69.3505,67.493,112.0145,117.2739,94.6374,94.3368,8,6,5,9,0.591,mike-krzyzewski-1,Mike Krzyzewski,24,24,17,17,10,10,831,214,273,28,6,28,6,15,42.088049,-75.971143,Binghamton,48.951,33.452,68.2471,11.1015,45.3528,32.9068,70.3235,9.2657,32.9426,32.007,49.3316,56.0113,0.1052,0.0942,66.9926,68.4127,103.2525,101.1359,98.5194,101.0018,,,,,0.599,kevin-broadus-1,Kevin Broadus,0,0,0,0,0,0,37,24,24,23,8,23,8,1
0,2009,2009-1211-1103,25.7877,-80.2241,Miami,2009,1211,77,1103,64,4,47.668144,-117.403062,Gonzaga,53.2667,39.4481,71.4706,13.2365,39.4673,35.1312,68.3656,7.3021,32.1335,35.6364,52.6709,51.9178,0.1064,0.0781,67.983,68.4323,114.8731,115.4522,89.8321,92.7897,10,10,11,20,0.496,mark-few-1,Mark Few,9,9,3,3,0,0,262,65,65,26,5,26,5,13,41.077768,-81.510328,Akron,47.0228,33.1579,71.4078,6.7126,46.2134,29.4425,69.7352,7.5306,39.9579,33.0645,54.1191,49.1501,0.1137,0.115,64.7938,66.0126,101.2427,101.256,92.1606,95.0389,,,,,0.594,keith-dambrot-1,Keith Dambrot,0,0,0,0,0,0,135,50,84,23,12,23,12,1
0,2009,2009-1276-1155,44.9778,-93.265,Minneapolis,2009,1276,62,1155,59,10,42.276138,-83.743132,Michigan,50.3619,33.4459,75.7116,7.4167,49.9167,31.405,72.4907,10.9617,47.8706,33.518,67.0918,59.6958,0.1002,0.0825,62.2883,64.132,105.5738,110.8084,100.6881,97.522,,,,,0.567,john-beilein-1,John Beilein,0,4,0,2,0,0,323,35,210,20,13,20,13,7,34.677329,-82.834463,Clemson,50.9713,37.4269,68.7601,14.2422,46.0015,35.9168,66.7224,8.2362,34.7032,28.7188,52.4123,53.7783,0.1322,0.1078,70.4286,69.061,111.9457,116.2067,96.0692,97.5487,,24,,13,0.525,oliver-purnell-1,Oliver Purnell,1,4,0,0,0,0,373,76,267,23,8,23,8,1
0,2009,2009-1314-1347,39.7594,-84.1917,Dayton,2009,1314,101,1347,58,1,35.912165,-79.050969,North Carolina,51.0169,38.4848,75.5694,11.6883,44.6506,33.6283,69.2308,9.3785,27.1605,32.8488,56.9576,51.1134,0.1107,0.094,75.7745,74.0712,117.4778,121.9082,96.2542,95.3549,1,2,1,3,0.547,roy-williams-1,Roy Williams,5,19,3,12,2,6,588,37,138,28,4,28,4,16,37.136914,-80.549731,Radford,49.1281,34.5411,67.7463,11.1581,45.0549,33.2425,70.5373,6.141,23.8892,38.289,51.9595,54.3115,0.0852,0.1162,71.1743,69.8845,102.7826,101.2514,99.5343,101.2088,,,,,0.517,brad-greenberg-1,Brad Greenberg,0,0,0,0,0,0,31,31,31,21,11,21,11,1
0,2009,2009-1328-1288,44.9778,-93.265,Minneapolis,2009,1328,82,1288,54,2,35.208152,-97.445692,Oklahoma,56.5749,35.0217,67.4919,11.0482,42.9887,33.9402,68.8394,5.6575,34.5673,35.2591,53.055,49.6544,0.1001,0.0945,69.1045,68.2521,114.1556,116.5286,97.6486,95.5851,12,7,14,2,0.598,jeff-capel-1,Jeff Capel,1,2,0,0,0,0,145,32,73,27,5,27,5,15,39.344235,-76.584238,Morgan St.,44.9384,33.7187,64.5358,7.9048,44.5894,30.1653,68.9008,9.0287,26.1989,27.0845,45.6731,44.5667,0.0991,0.1,66.0973,66.271,101.5186,99.3205,93.1677,97.5019,,,,,0.581,todd-bozeman-1,Todd Bozeman,0,3,0,1,0,0,121,40,75,23,11,23,11,1
0,2009,2009-1345-1320,45.52,-122.6819,Portland,2009,1345,61,1320,56,5,40.428206,-86.914435,Purdue,48.8711,34.8138,70.3057,12.5,41.8324,32.7419,67.0347,8.0117,33.7035,30.572,60.7221,58.8384,0.1071,0.0797,65.2002,66.937,105.4467,109.4021,90.0952,89.7628,11,17,10,21,0.558,matt-painter-1,Matt Painter,2,3,0,0,0,0,106,49,54,25,9,25,9,12,42.514923,-92.459703,Northern Iowa,51.5474,34.4209,75.6522,7.2344,46.337,34.985,71.1986,7.1567,37.2192,37.884,53.629,54.6685,0.0687,0.0784,61.311,61.8554,108.1962,109.1155,102.1995,99.2411,,,,,0.565,ben-jacobson-4,Ben Jacobson,0,0,0,0,0,0,59,37,37,23,10,23,10,1
0,2009,2009-1417-1433,39.95,-75.1667,Philadelphia,2009,1417,65,1433,64,6,34.068892,-118.443901,UCLA,52.9454,39.5869,72.4026,7.934,47.9969,36.1059,69.5788,5.2443,29.4475,29.3563,55.9462,51.6209,0.1205,0.08,65.3982,66.6425,116.1125,118.1729,97.2004,95.7054,4,18,4,15,0.575,ben-howland-1,Ben Howland,4,7,3,5,3,3,317,53,154,25,8,25,8,11,37.547631,-77.453597,Virginia Commonwealth,50.4307,36.9384,70.537,12.176,42.4195,33.6222,70.5882,6.6562,32.0021,31.1892,54.2725,52.5886,0.1137,0.0836,66.1209,67.0923,108.2766,107.9363,94.8585,95.4937,,,,,0.502,anthony-grant-2,Anthony Grant,1,1,0,0,0,0,76,24,24,24,9,24,9,1
0,2009,2009-1437-1110,39.95,-75.1667,Philadelphia,2009,1437,80,1110,67,3,40.039388,-75.345457,Villanova,49.7656,35.2354,75.2992,10.209,45.0965,33.6009,67.8049,8.5733,31.9508,41.2098,55.7576,61.2412,0.1132,0.0898,69.1279,68.4696,109.9945,111.9937,95.7768,92.2717,23,11,25,14,0.561,jay-wright-1,Jay Wright,4,6,3,3,0,0,296,90,175,26,7,26,7,14,38.937802,-77.090106,American,52.1522,37.4593,64.786,7.308,43.0157,33.0258,72.8522,10.2102,38.0657,33.3949,56.0586,52.0186,0.089,0.0986,61.0407,61.1642,105.1724,103.9704,94.4541,98.7212,,,,,0.502,jeff-jones-3,Jeff Jones,1,6,0,2,0,0,294,121,225,24,7,24,7,1
0,2009,2009-1449-1280,45.52,-122.6819,Portland,2009,1449,71,1280,58,4,39.217329,-76.06878,Washington,48.393,33.7292,69.9019,6.3143,45.4358,33.2762,68.1885,6.4281,20.3382,28.5784,46.383,48.4813,0.0976,0.0908,71.9978,74.174,108.0774,110.7656,95.607,90.9797,,15,,19,0.569,lorenzo-romar-1,Lorenzo Romar,3,4,2,2,0,0,237,80,168,25,8,25,8,13,33.425002,-88.879658,Mississippi St.,47.4252,35.8942,70.4019,16.5155,42.1632,33.6765,65.3963,9.3023,39.7397,30.5755,50.2336,42.9545,0.0964,0.0936,69.8604,68.2547,104.2522,106.2569,97.1659,95.5351,,,,,0.564,rick-stansbury-1,Rick Stansbury,5,5,0,0,0,0,231,127,127,23,12,23,12,1
0,2009,2009-1113-1396,44.9778,-93.265,Minneapolis,2009,1113,66,1396,57,6,33.421922,-111.940011,Arizona St.,57.1277,37.018,73.6842,6.2016,46.4255,31.6998,73.75,7.234,45.2852,35.9978,65.9394,56.8365,0.0939,0.0948,60.4955,60.132,113.4389,115.7012,97.9949,95.3021,15,19,15,12,0.558,herb-sendek-1,Herb Sendek,0,6,0,1,0,0,307,44,202,24,9,24,9,11,39.980943,-75.158267,Temple,48.7967,36.6999,70.0183,11.0242,43.3933,34.7619,67.2978,5.3942,36.8449,33.0016,62.2931,56.3307,0.0856,0.1001,65.1337,64.4019,105.8472,107.9807,97.4128,95.0049,,,,,0.554,fran-dunphy-1,Fran Dunphy,1,10,0,0,0,0,365,42,205,22,11,22,11,1
0,2009,2009-1266-1429,43.6167,-116.2,Boise,2009,1266,58,1429,57,6,43.038765,-87.928122,Marquette,50.7181,34.7143,72.7669,7.6923,50.3077,34.7323,67.3333,8.6924,34.6021,34.7062,57.5492,54.3624,0.1131,0.0843,69.5156,68.7811,113.1115,116.1857,98.9559,96.5418,16,23,17,11,0.574,buzz-williams-1,Buzz Williams,0,0,0,0,0,0,38,9,26,24,9,24,9,11,41.740748,-111.81391,Utah St.,54.0496,39.4973,74.5482,6.7557,44.3048,36.3296,74.4991,8.843,31.5224,29.5517,62.7002,54.7493,0.0779,0.0922,61.5185,61.2388,117.6271,114.9799,100.5955,102.078,,,,23,0.571,stew-morrill-1,Stew Morrill,5,6,0,0,0,0,485,90,228,30,4,30,4,1
0,2009,2009-1338-1190,39.7594,-84.1917,Dayton,2009,1338,72,1190,62,1,40.444502,-79.954692,Pittsburgh,52.8543,35.4369,67.5287,10.084,45.0726,32.8849,70.2341,7.589,29.3308,33.822,60.835,55.1852,0.103,0.0816,66.8839,66.4196,116.7828,119.8512,96.3289,93.0532,5,4,6,4,0.592,jamie-dixon-1,Jamie Dixon,5,5,2,2,0,0,160,44,44,28,4,28,4,16,36.301643,-82.366954,East Tennessee St.,50.7835,33.564,70.6258,10.7774,46.9081,32.9697,69.2429,6.1966,29.1625,42.1564,45.0937,52.4284,0.1142,0.0909,72.0943,70.9905,107.67,105.0436,96.7363,100.2412,,,,,0.496,murry-bartow-1,Murry Bartow,1,2,0,0,0,0,221,71,154,23,10,23,10,1
0,2009,2009-1393-1372,44.9778,-93.265,Minneapolis,2009,1393,59,1372,44,3,43.037587,-76.135062,Syracuse,55.3763,34.9096,64.5905,12.3342,48.0769,29.6417,63.5793,9.6102,32.5782,37.9168,61.6744,60.8216,0.1022,0.1115,71.2854,70.5279,109.6083,117.0626,98.8382,96.2642,,13,,25,0.578,jim-boeheim-1,Jim Boeheim,25,25,13,13,3,3,797,287,287,26,9,26,9,14,31.58562,-94.58546,Stephen F. Austin,47.8017,30.8943,66.2252,8.0614,43.0902,27.9302,71.1957,9.6352,31.5183,27.7893,52.187,44.385,0.0889,0.0862,64.3774,62.9195,98.13,97.0945,88.6487,90.4412,,,,,0.511,danny-kaspar-1,Danny Kaspar,0,0,0,0,0,0,158,103,103,24,7,24,7,1
0,2009,2009-1425-1130,39.0997,-94.5783,Kansas City,2009,1425,72,1130,55,10,34.021058,-118.283858,Southern California,51.3476,32.5758,67.3522,13.1265,44.0732,33.6336,70.7006,5.114,21.4867,34.6334,50.2294,53.3419,0.0977,0.0986,65.0779,64.6277,104.5923,108.0282,97.5863,92.4935,18,,21,,0.603,tim-floyd-1,Tim Floyd,2,7,1,2,0,0,326,49,180,21,12,21,12,7,42.337688,-71.171488,Boston College,49.4815,33.3846,73.8063,10.4299,46.5116,33.0537,69.4286,11.9259,32.5,29.5782,56.9492,49.2415,0.089,0.1002,67.6893,66.485,109.9095,111.7364,103.5741,100.6032,,,,,0.507,al-skinner-1,Al Skinner,6,8,1,1,0,0,370,148,274,22,11,22,11,1
1,2009,2009-1458-1199,43.6167,-116.2,Boise,2009,1458,61,1199,59,12,43.073858,-89.405356,Wisconsin,47.7148,35.9797,72.5557,7.6784,48.9612,32.5773,71.8232,7.404,35.1127,30.4648,53.4694,49,0.0827,0.0726,58.7259,59.9154,108.5965,112.1296,99.5067,95.7703,25,,22,,0.581,bo-ryan-1,Bo Ryan,7,7,3,3,0,0,222,72,99,19,12,19,12,5,30.439741,-84.290883,Florida St.,48.1275,34.2314,72.5304,15.9937,42.1219,32.6949,68.8202,8.2869,33.4571,36.66,51.5854,47.6005,0.1187,0.1024,68.258,66.9837,100.4488,104.7221,94.9174,89.9489,,16,,,0.579,leonard-hamilton-1,Leonard Hamilton,0,3,0,1,0,0,331,95,305,25,9,25,9,1
0,2009,2009-1462-1340,43.6167,-116.2,Boise,2009,1462,77,1340,59,4,39.149291,-84.477648,Xavier,49.0718,39.374,67.5676,12.9738,41.3265,32.6264,65.8015,12.1872,32.8819,30.8816,54.6635,55.0196,0.079,0.1029,67.1215,66.8719,107.5317,109.4507,92.5695,92.389,,20,,17,0.588,sean-miller-1,Sean Miller,3,3,1,1,0,0,118,46,46,25,7,25,7,13,45.511229,-122.683553,Portland St.,51.1041,37.6943,67.1206,7.3785,50.434,34.8089,70.632,7.6761,44.8056,30.1395,58.1725,52.2546,0.1137,0.0983,65.8934,65.9871,109.4819,107.8385,101.5784,104.1996,,,,,0.507,ken-bone-1,Ken Bone,1,1,0,0,0,0,77,48,48,23,9,23,9,1
0,2009,2009-1163-1401,39.95,-75.1667,Philadelphia,2009,1163,92,1401,66,1,41.808215,-72.249537,Connecticut,51.3597,34.0909,67.8279,17.0732,40.9146,30.4348,69.869,7.8492,23.0257,30.3017,56.9277,51.464,0.0826,0.0953,67.4715,67.3593,111.6104,112.2406,91.6882,87.5401,2,5,2,1,0.599,jim-calhoun-1,Jim Calhoun,15,20,11,11,2,2,803,205,342,27,4,27,4,9,30.596291,-96.306732,Texas A&M,48.7097,36.1781,68.9614,9.9085,46.2652,36.5248,68.9716,8.871,30.2979,30.064,51.6896,52.8905,0.0723,0.0869,65.993,65.0941,107.8173,111.4631,100.2696,97.822,,,,,0.599,mark-turgeon-1,Mark Turgeon,1,2,0,1,0,0,201,20,139,23,9,23,9,1
0,2009,2009-1181-1400,36.08,-79.8194,Greensboro,2009,1181,74,1400,69,2,36.00159,-78.94226,Duke,49.5077,34.8564,72.7876,9.456,46.7617,33.8262,68.9335,10.1969,35.0091,25.9472,50.4634,42.8729,0.1206,0.0809,69.3505,67.493,112.0145,117.2739,94.6374,94.3368,8,6,5,9,0.591,mike-krzyzewski-1,Mike Krzyzewski,24,24,17,17,10,10,831,214,273,28,6,28,6,7,30.28473,-97.737277,Texas,48.2338,32.8063,66.7503,13.7703,43.5199,34.2623,67.4515,6.6153,24.5274,30.9959,48.855,48.25,0.0914,0.0918,67.5391,66.1411,106.6659,109.2162,96.3834,93.5709,7,,8,,0.601,rick-barnes-1,Rick Barnes,10,16,5,6,1,1,471,104,238,22,11,22,11,1
0,2009,2009-1211-1443,25.7877,-80.2241,Miami,2009,1211,83,1443,81,4,47.668144,-117.403062,Gonzaga,53.2667,39.4481,71.4706,13.2365,39.4673,35.1312,68.3656,7.3021,32.1335,35.6364,52.6709,51.9178,0.1064,0.0781,67.983,68.4323,114.8731,115.4522,89.8321,92.7897,10,10,11,20,0.496,mark-few-1,Mark Few,9,9,3,3,0,0,262,65,65,26,5,26,5,12,36.985718,-86.455898,Western Kentucky,49.9144,37.6791,69.2552,8.6783,48.1688,34.9073,68.9119,6.7637,37.4062,32.0714,52.8369,53.0788,0.0855,0.0946,65.9726,65.9035,109.5453,109.2259,101.576,101.7528,,,,,0.567,ken-mcdonald-1,Ken McDonald,0,0,0,0,0,0,24,8,8,24,8,24,8,1
0,2009,2009-1314-1261,39.7594,-84.1917,Dayton,2009,1314,84,1261,70,1,35.912165,-79.050969,North Carolina,51.0169,38.4848,75.5694,11.6883,44.6506,33.6283,69.2308,9.3785,27.1605,32.8488,56.9576,51.1134,0.1107,0.094,75.7745,74.0712,117.4778,121.9082,96.2542,95.3549,1,2,1,3,0.547,roy-williams-1,Roy Williams,5,19,3,12,2,6,588,37,138,28,4,28,4,8,30.414805,-91.169552,Louisiana St.,47.6003,37.2378,71.6216,15.0355,44.8227,31.5436,69.2199,7.2978,27.3292,29.7109,56.4568,40.4878,0.1107,0.089,68.1849,66.8687,109.1335,109.0287,95.3485,96.2422,,21,,24,0.594,trent-johnson-1,Trent Johnson,0,4,0,2,0,0,185,7,129,26,7,26,7,1
0,2009,2009-1345-1449,45.52,-122.6819,Portland,2009,1345,76,1449,74,5,40.428206,-86.914435,Purdue,48.8711,34.8138,70.3057,12.5,41.8324,32.7419,67.0347,8.0117,33.7035,30.572,60.7221,58.8384,0.1071,0.0797,65.2002,66.937,105.4467,109.4021,90.0952,89.7628,11,17,10,21,0.558,matt-painter-1,Matt Painter,2,3,0,0,0,0,106,49,54,25,9,25,9,4,39.217329,-76.06878,Washington,48.393,33.7292,69.9019,6.3143,45.4358,33.2762,68.1885,6.4281,20.3382,28.5784,46.383,48.4813,0.0976,0.0908,71.9978,74.174,108.0774,110.7656,95.607,90.9797,,15,,19,0.569,lorenzo-romar-1,Lorenzo Romar,3,4,2,2,0,0,237,80,168,25,8,25,8,1
0,2009,2009-1437-1417,39.95,-75.1667,Philadelphia,2009,1437,89,1417,69,3,40.039388,-75.345457,Villanova,49.7656,35.2354,75.2992,10.209,45.0965,33.6009,67.8049,8.5733,31.9508,41.2098,55.7576,61.2412,0.1132,0.0898,69.1279,68.4696,109.9945,111.9937,95.7768,92.2717,23,11,25,14,0.561,jay-wright-1,Jay Wright,4,6,3,3,0,0,296,90,175,26,7,26,7,6,34.068892,-118.443901,UCLA,52.9454,39.5869,72.4026,7.934,47.9969,36.1059,69.5788,5.2443,29.4475,29.3563,55.9462,51.6209,0.1205,0.08,65.3982,66.6425,116.1125,118.1729,97.2004,95.7054,4,18,4,15,0.575,ben-howland-1,Ben Howland,4,7,3,5,3,3,317,53,154,25,8,25,8,1
0,2009,2009-1112-1156,45.52,-122.6819,Portland,2009,1112,71,1156,57,12,32.232071,-110.950769,Arizona,50.8576,38.9091,73.7659,8.6522,49.8336,35.0242,69.0196,6.0403,29.0851,40.7882,55.8036,61.7548,0.0953,0.0843,64.4036,65.5375,111.4305,116.2626,105.8351,101.3051,,,,,0.59,russ-pennell-1,Russ Pennell,0,0,0,0,0,0,19,13,13,19,13,19,13,13,41.502918,-81.673052,Cleveland St.,47.4359,30.4348,70.3377,8.8723,45.2736,32.8215,69.2308,10.3318,28.5175,30.1679,56.7089,53.8354,0.133,0.0937,64.3164,64.5792,101.0395,103.9043,92.8605,93.221,,,,,0.589,gary-waters-1,Gary Waters,0,2,0,0,0,0,227,44,179,25,10,25,10,1
0,2009,2009-1242-1173,25.7877,-80.2241,Miami,2009,1242,60,1173,43,3,38.957351,-95.24587,Kansas,52.6239,36.7381,72.5064,12.547,40.7964,33.3817,72.5989,8.3819,30.6721,34.1089,58.2011,56.7917,0.1023,0.1048,69.5635,68.4894,110.4835,112.6017,94.2045,92.4044,24,14,23,18,0.57,bill-self-1,Bill Self,5,10,3,6,1,1,374,39,144,25,7,25,7,11,39.73686,-84.173662,Dayton,46.0158,32.8152,64.7606,10.8486,44.8819,31.1334,69.6613,9.8349,29.3611,37.8804,58.3634,56.0274,0.0982,0.0744,65.5077,65.5853,102.1484,102.3203,92.9467,93.9215,,,,,0.54,brian-gregory-1,Brian Gregory,1,1,0,0,0,0,124,67,67,26,7,26,7,1
0,2009,2009-1257-1373,36.08,-79.8194,Greensboro,2009,1257,79,1373,72,1,38.215752,-85.758843,Louisville,51.1013,36.8803,64.1921,15.3054,43.3082,30.9375,68.0885,8.2966,37.7798,30.5198,62.4376,54.041,0.131,0.0962,69.3104,68.3953,106.1577,107.706,88.7333,85.7819,3,1,3,7,0.549,rick-pitino-1,Rick Pitino,5,13,2,8,1,5,549,72,196,28,5,28,5,9,42.718586,-73.75153,Siena,51.4375,33.0341,66.4499,11.0111,48.4072,33.8109,68.1992,8.1875,25.8229,32.5864,53.0288,56.6845,0.1218,0.0922,71.9674,71.8732,107.6025,110.1192,96.8411,98.4673,,,,,0.591,fran-mccaffery-1,Fran McCaffery,1,3,0,0,0,0,223,43,169,26,7,26,7,1
0,2009,2009-1277-1425,39.0997,-94.5783,Kansas City,2009,1277,74,1425,69,2,42.72476,-84.473639,Michigan St.,48.5332,35.4497,69.863,8.2625,47.1042,31.6736,69.6065,8.3546,26.5574,35.8276,63.5135,52.4434,0.098,0.0905,66.2895,67.6549,108.5512,110.8623,94.863,90.5994,6,8,7,5,0.591,tom-izzo-1,Tom Izzo,11,11,7,7,4,4,331,136,136,26,6,26,6,10,34.021058,-118.283858,Southern California,51.3476,32.5758,67.3522,13.1265,44.0732,33.6336,70.7006,5.114,21.4867,34.6334,50.2294,53.3419,0.0977,0.0986,65.0779,64.6277,104.5923,108.0282,97.5863,92.4935,18,,21,,0.603,tim-floyd-1,Tim Floyd,2,7,1,2,0,0,326,49,180,21,12,21,12,1
0,2009,2009-1281-1266,43.6167,-116.2,Boise,2009,1281,83,1266,79,3,38.626527,-90.336949,Missouri,52.725,35.302,67.1642,9.3147,46.8397,30.2795,67.4446,6.0625,31.3288,29.9953,61.6548,50.1669,0.1376,0.0861,72.4474,71.2014,111.6704,112.273,91.7102,91.7989,,9,,10,0.6,mike-anderson-1,Mike Anderson,0,3,0,1,0,0,151,34,75,28,6,28,6,6,43.038765,-87.928122,Marquette,50.7181,34.7143,72.7669,7.6923,50.3077,34.7323,67.3333,8.6924,34.6021,34.7062,57.5492,54.3624,0.1131,0.0843,69.5156,68.7811,113.1115,116.1857,98.9559,96.5418,16,23,17,11,0.574,buzz-williams-1,Buzz Williams,0,0,0,0,0,0,38,9,26,24,9,24,9,1
0,2009,2009-1338-1329,39.7594,-84.1917,Dayton,2009,1338,84,1329,76,1,40.444502,-79.954692,Pittsburgh,52.8543,35.4369,67.5287,10.084,45.0726,32.8849,70.2341,7.589,29.3308,33.822,60.835,55.1852,0.103,0.0816,66.8839,66.4196,116.7828,119.8512,96.3289,93.0532,5,4,6,4,0.592,jamie-dixon-1,Jamie Dixon,5,5,2,2,0,0,160,44,44,28,4,28,4,8,36.123085,-97.069743,Oklahoma St.,51.4073,38.4254,74.7537,6.1515,49.4374,34.4526,69.7842,8.4437,41.3307,33.9445,47.0464,48.9385,0.1049,0.0741,72.4187,70.4329,111.4555,112.8104,101.5167,96.9622,,,,,0.569,travis-ford-1,Travis Ford,0,1,0,0,0,0,145,11,126,22,11,22,11,1
0,2009,2009-1462-1458,43.6167,-116.2,Boise,2009,1462,60,1458,49,4,39.149291,-84.477648,Xavier,49.0718,39.374,67.5676,12.9738,41.3265,32.6264,65.8015,12.1872,32.8819,30.8816,54.6635,55.0196,0.079,0.1029,67.1215,66.8719,107.5317,109.4507,92.5695,92.389,,20,,17,0.588,sean-miller-1,Sean Miller,3,3,1,1,0,0,118,46,46,25,7,25,7,12,43.073858,-89.405356,Wisconsin,47.7148,35.9797,72.5557,7.6784,48.9612,32.5773,71.8232,7.404,35.1127,30.4648,53.4694,49,0.0827,0.0726,58.7259,59.9154,108.5965,112.1296,99.5067,95.7703,25,,22,,0.581,bo-ryan-1,Bo Ryan,7,7,3,3,0,0,222,72,99,19,12,19,12,1
0,2009,2009-1437-1181,42.3601,-71.0589,Boston,2009,1437,77,1181,54,3,40.039388,-75.345457,Villanova,49.7656,35.2354,75.2992,10.209,45.0965,33.6009,67.8049,8.5733,31.9508,41.2098,55.7576,61.2412,0.1132,0.0898,69.1279,68.4696,109.9945,111.9937,95.7768,92.2717,23,11,25,14,0.561,jay-wright-1,Jay Wright,4,6,3,3,0,0,296,90,175,26,7,26,7,2,36.00159,-78.94226,Duke,49.5077,34.8564,72.7876,9.456,46.7617,33.8262,68.9335,10.1969,35.0091,25.9472,50.4634,42.8729,0.1206,0.0809,69.3505,67.493,112.0145,117.2739,94.6374,94.3368,8,6,5,9,0.591,mike-krzyzewski-1,Mike Krzyzewski,24,24,17,17,10,10,831,214,273,28,6,28,6,1
